A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,JP1,JP2,JP3,JP4,JP5,gender,education,age
1,5,5,5,5,5,5,4,2,4,6,2,4,5,5,2,1,64
2,5,5,2,5,5,5,4,3,3,2,3,3,3,5,2,1,66
1,4,6,6,2,6,6,3,2,1,6,6,3,2,2,1,3,39
4,6,5,6,6,4,5,6,1,1,2,2,5,5,2,2,3,43
6,1,1,6,1,6,5,6,1,1,6,6,1,1,1,1,3,43
3,5,NA,4,4,4,4,5,3,4,6,4,NA,2,4,1,2,40
1,6,6,6,6,6,5,5,1,4,1,1,2,5,6,1,4,76
4,6,2,2,4,5,4,4,2,4,2,NA,5,4,6,2,5,48
1,4,4,1,6,5,4,4,4,6,1,1,4,6,6,2,1,37
3,4,3,1,4,2,2,1,4,5,4,5,1,2,5,1,4,42
5,4,5,6,3,4,5,6,2,1,1,3,3,5,6,2,5,45
2,4,6,4,6,5,5,4,1,2,2,1,6,5,6,2,4,64
4,4,4,4,4,4,5,4,4,5,2,4,5,4,4,1,3,56
5,5,4,6,4,3,5,5,3,1,6,3,4,5,2,1,4,56
4,4,3,4,2,3,3,4,5,5,3,5,4,4,5,1,3,46
6,6,6,6,6,6,4,1,2,1,1,1,6,6,6,2,3,47
1,6,5,5,5,3,4,6,4,5,1,5,4,5,4,1,4,47
1,5,4,5,2,4,4,4,1,4,2,5,1,4,4,2,3,44
1,4,4,2,2,5,3,6,2,6,5,6,1,1,1,2,5,53
2,5,4,6,4,4,3,5,3,4,3,5,3,3,4,2,3,39
1,6,6,6,5,4,6,6,1,3,4,4,5,4,6,2,3,65
3,4,5,6,NA,5,5,5,4,3,5,4,4,3,4,1,3,43
2,3,3,5,4,5,5,3,3,4,4,4,4,5,3,2,3,42
1,5,5,6,5,5,5,5,2,1,3,5,4,2,6,1,4,55
2,6,6,6,6,5,6,6,1,2,1,2,5,6,5,2,3,40
5,4,4,6,3,3,4,5,3,NA,4,3,3,2,3,1,3,62
1,6,6,5,6,5,5,4,1,2,2,3,4,5,5,2,4,54
4,4,6,3,6,5,5,2,4,6,2,3,6,6,4,2,1,44
4,4,5,4,5,6,5,4,2,2,4,5,5,5,4,1,3,49
2,6,5,6,5,4,6,5,3,3,2,3,4,5,4,2,3,41
3,5,3,3,4,5,5,5,4,4,4,4,2,2,4,2,5,47
5,4,4,5,2,4,5,3,5,6,2,6,2,5,4,2,2,42
2,5,4,4,5,6,6,5,2,6,5,5,3,3,6,2,4,48
2,4,5,6,4,5,5,2,3,3,2,NA,5,5,5,1,5,61
4,5,6,6,5,6,6,4,2,4,2,4,5,5,5,2,5,68
3,5,2,6,2,6,5,5,1,1,5,5,4,5,4,1,3,51
1,5,5,5,5,5,5,4,3,6,5,6,4,5,4,1,4,72
1,6,6,6,6,6,6,6,1,1,6,6,3,1,4,2,1,61
3,4,5,5,4,4,2,2,5,5,1,1,4,6,5,2,4,42
3,3,3,4,5,4,5,3,3,5,3,2,4,5,4,1,4,68
2,5,5,6,5,4,3,5,3,2,1,2,4,6,6,2,4,50
5,2,5,6,2,2,5,2,5,6,5,5,3,4,2,1,5,59
3,3,3,6,4,3,4,5,3,2,3,3,4,5,3,1,3,57
4,2,1,2,2,5,4,3,2,2,3,6,3,4,5,2,NA,36
3,6,6,4,3,5,6,5,4,3,6,5,4,6,5,2,2,37
2,5,5,5,5,6,4,4,3,3,4,6,3,3,4,2,4,57
1,6,6,6,6,6,5,5,2,5,2,2,4,6,5,2,5,81
1,6,6,6,5,5,5,5,4,4,5,3,6,2,2,2,1,34
1,6,5,6,4,5,5,2,2,2,4,2,4,5,5,1,3,40
4,4,4,3,3,5,4,4,1,4,1,2,3,4,5,1,4,52
1,4,5,1,5,4,5,2,3,3,2,2,3,5,5,2,4,42
3,4,5,1,5,5,4,5,2,6,5,4,1,5,3,1,3,40
2,6,6,6,6,5,6,6,3,1,1,1,6,6,5,2,5,53
4,4,5,2,3,4,4,5,3,3,2,2,6,6,5,2,3,43
2,5,6,5,6,6,5,6,2,1,2,1,6,6,6,1,3,41
3,5,4,6,5,4,5,4,4,4,2,5,2,5,3,1,3,63
2,5,4,5,5,5,6,2,2,2,6,4,2,5,2,2,1,67
2,5,5,1,5,4,3,4,2,3,3,4,4,4,4,2,3,59
2,5,5,6,5,5,6,5,2,1,4,4,4,5,6,2,3,46
1,NA,4,6,4,4,6,4,1,1,4,4,5,6,4,1,3,43
1,5,5,4,4,4,5,5,2,4,1,2,4,5,4,2,4,43
2,5,5,4,5,4,NA,NA,2,2,2,2,5,5,6,2,5,41
1,5,4,6,5,6,6,6,1,1,1,2,4,6,5,2,5,67
1,5,NA,6,4,2,3,4,3,2,1,1,2,1,3,2,3,38
4,4,5,6,3,5,3,4,4,4,3,3,5,5,5,1,2,40
1,4,5,2,3,5,4,4,2,4,1,2,3,5,5,2,3,40
3,5,6,6,6,4,6,4,2,2,2,1,4,6,6,2,3,64
5,3,3,6,2,5,6,4,1,2,1,2,3,5,5,2,3,40
1,5,5,4,5,4,3,4,3,3,2,2,5,5,5,2,3,49
1,5,4,6,5,5,5,3,2,3,5,2,2,5,5,2,3,40
1,6,6,5,5,5,5,4,2,2,3,3,5,4,6,2,5,74
5,5,3,6,4,4,3,5,4,4,2,4,4,5,5,2,3,54
2,4,1,1,5,3,2,4,3,4,1,4,5,6,3,1,3,48
3,NA,6,4,6,6,6,NA,5,1,1,1,6,6,6,2,2,37
4,6,6,6,6,5,4,5,2,3,2,1,6,5,5,2,1,40
4,3,5,4,2,6,6,5,1,2,6,6,6,1,2,2,NA,37
1,5,6,6,6,5,6,6,3,4,2,3,5,6,5,2,4,44
1,5,4,6,5,5,4,6,4,4,1,1,6,6,6,1,3,40
2,5,3,5,4,3,3,3,5,5,2,5,2,5,4,2,1,40
4,6,2,5,5,6,5,6,2,3,2,2,5,5,6,2,3,39
1,6,6,6,6,3,3,5,3,5,3,5,5,6,1,2,4,54
2,4,5,3,4,5,5,5,4,3,2,5,5,2,5,2,5,64
2,4,1,2,2,5,5,4,1,6,2,2,2,5,5,2,5,52
4,5,4,2,4,5,6,5,2,6,5,4,4,4,5,2,5,58
4,4,3,3,3,3,4,2,5,6,4,5,3,2,5,1,5,46
2,5,3,6,5,2,4,5,3,4,NA,5,5,5,5,2,5,57
3,5,6,6,6,6,6,3,1,2,4,2,6,5,6,2,3,50
NA,6,6,6,NA,2,6,4,3,6,1,6,5,5,3,2,2,59
1,6,5,4,5,5,5,6,3,3,4,3,2,4,5,2,5,45
1,6,6,4,5,6,6,6,1,1,1,1,6,6,6,2,3,39
1,5,5,3,4,4,5,5,2,3,5,5,4,1,4,2,NA,36
4,5,6,1,6,6,5,5,1,5,1,1,6,6,6,2,4,49
1,5,5,6,6,2,NA,3,2,6,NA,2,5,5,5,2,3,40
3,5,5,3,3,6,5,5,3,3,2,5,3,2,4,1,5,43
1,4,4,4,5,4,4,4,2,4,2,2,4,6,1,2,3,39
2,5,5,1,5,5,3,4,2,4,2,4,3,5,5,2,4,59
1,6,6,6,6,4,4,5,1,1,1,1,6,6,6,1,2,56
2,6,5,6,6,4,4,5,4,5,1,6,5,1,5,2,4,66
2,5,5,3,5,5,4,6,3,4,2,2,5,6,6,1,3,40
2,5,5,3,6,5,5,3,2,2,4,5,2,5,3,1,3,41
1,5,5,4,5,5,5,4,2,5,4,4,4,2,3,2,3,40
1,6,5,6,5,5,6,5,1,4,2,4,4,6,5,2,3,38
3,2,5,6,6,6,6,6,1,1,6,5,5,1,4,2,5,67
2,5,3,1,4,6,6,5,1,1,2,4,5,5,6,2,3,39
1,6,6,6,6,5,5,5,1,1,4,1,4,5,5,2,3,58
2,5,5,5,5,4,5,4,3,3,4,3,4,5,4,2,3,48
5,3,6,6,NA,NA,6,5,5,1,5,5,5,6,6,2,2,43
1,5,4,2,3,4,4,4,4,4,2,5,3,3,5,2,3,40
2,2,4,6,4,4,4,4,2,2,4,6,3,2,3,2,5,55
2,5,5,6,5,1,5,5,NA,2,1,2,5,5,5,2,4,63
2,5,6,5,6,3,2,2,5,5,2,2,6,5,5,1,3,40
3,5,2,6,2,6,5,6,1,1,5,4,2,1,5,2,5,55
5,6,5,6,6,5,5,4,4,2,NA,2,6,6,5,1,4,41
4,5,5,3,6,6,5,5,4,4,4,2,2,5,5,1,NA,50
2,4,4,5,4,2,2,2,5,5,5,5,2,5,3,2,3,50
5,4,4,4,3,6,5,5,4,2,5,3,4,2,5,1,3,54
1,6,6,5,6,5,5,5,1,2,4,3,2,5,6,2,2,67
1,6,5,5,5,6,5,5,1,1,4,3,4,5,4,1,5,78
1,6,5,6,6,5,5,5,1,3,2,1,6,6,6,1,3,49
1,6,6,5,6,3,3,6,1,1,2,6,5,2,5,2,3,67
5,6,5,6,5,5,6,6,2,6,2,1,5,5,6,2,3,40
1,5,5,5,4,5,6,5,1,5,1,1,5,5,6,2,1,41
3,4,5,6,5,2,6,5,2,1,5,4,3,5,4,1,1,40
2,6,6,6,3,4,5,5,1,2,4,4,1,4,4,1,3,60
1,5,4,6,5,5,5,2,2,5,3,2,4,5,4,2,NA,37
1,6,6,6,6,5,5,5,1,2,1,1,6,6,6,1,3,43
1,5,5,6,5,4,5,5,1,3,1,2,5,6,5,2,5,52
1,6,6,6,6,6,5,4,1,1,2,6,6,5,4,2,1,38
3,5,5,5,5,4,5,5,3,3,6,3,5,5,4,1,3,42
1,6,5,6,6,2,4,4,4,3,1,1,6,6,5,2,3,45
2,4,3,5,5,5,4,5,2,5,6,5,2,4,4,1,5,46
1,5,6,5,6,5,5,5,2,6,3,6,6,6,5,2,3,49
3,5,6,5,5,5,4,2,4,4,1,1,3,6,4,2,3,44
1,6,6,5,6,5,6,4,2,4,2,1,6,5,6,2,3,66
1,5,5,6,5,3,2,4,5,4,4,3,2,5,2,2,5,76
5,6,6,5,5,4,3,5,3,6,3,3,3,2,6,2,2,59
2,5,4,5,3,6,5,4,2,4,3,2,4,5,5,1,5,59
3,4,4,6,3,4,6,5,3,4,4,4,3,3,4,2,1,62
2,5,5,4,6,2,2,4,3,4,2,1,6,6,6,1,5,52
1,5,5,6,5,3,2,3,4,4,1,1,5,6,4,2,4,62
5,5,5,5,4,5,4,5,3,2,2,5,4,5,3,2,3,39
2,4,4,5,4,3,1,3,5,5,5,4,2,3,2,2,5,82
1,5,4,6,4,1,6,6,1,3,6,6,2,2,2,2,4,56
1,6,6,6,5,6,6,5,2,2,6,6,5,1,5,1,1,38
2,5,5,4,5,4,2,2,2,3,1,2,5,5,6,2,5,51
4,6,5,6,4,6,4,5,2,2,3,2,5,5,4,1,3,44
3,6,5,5,5,5,4,3,1,1,6,3,6,5,5,2,1,40
3,4,4,2,6,5,3,5,5,5,2,5,4,5,5,1,4,50
1,4,6,2,6,5,5,5,1,3,1,1,6,6,6,2,5,43
1,4,4,5,4,4,3,2,2,4,2,3,5,5,4,2,2,43
1,6,6,5,6,6,6,6,1,2,2,1,6,6,5,2,3,38
4,4,4,4,4,4,5,4,2,2,4,5,3,2,5,2,5,47
1,6,5,5,5,5,4,5,2,2,2,2,4,5,5,2,4,44
1,5,5,6,5,5,4,4,2,5,1,3,4,3,3,2,3,39
1,6,5,6,6,4,5,4,2,4,1,4,3,6,6,2,3,59
3,2,2,4,4,3,5,NA,2,5,3,6,NA,1,4,1,4,71
1,5,5,2,5,5,3,5,2,6,2,4,4,4,5,2,NA,36
2,5,5,4,5,5,4,4,3,4,4,3,5,4,4,1,NA,36
1,5,5,4,5,4,5,4,3,6,6,6,4,2,4,2,3,39
5,5,4,5,4,5,6,5,3,6,4,2,2,5,4,1,1,37
1,4,5,4,5,3,5,4,NA,2,4,2,5,4,4,2,5,48
3,2,2,1,5,2,1,1,4,3,5,5,5,2,4,2,4,56
2,4,5,5,5,5,5,2,2,2,2,3,4,3,3,2,4,51
2,5,5,6,5,5,6,4,2,3,2,4,5,5,4,1,3,56
1,4,2,4,6,5,4,6,1,1,3,4,6,6,6,1,5,51
1,6,6,1,6,NA,4,5,2,2,1,1,6,6,5,2,4,39
1,6,6,6,6,6,6,5,1,1,1,1,6,6,NA,1,4,55
4,1,2,4,2,5,5,4,1,2,5,5,4,1,3,1,3,39
1,6,6,5,6,1,1,3,5,6,4,1,5,6,5,2,1,37
2,5,5,6,4,6,6,6,1,2,4,4,5,4,6,2,3,39
3,3,1,4,3,5,4,2,3,2,3,2,3,3,5,2,NA,35
4,4,3,1,3,5,5,6,1,2,2,4,4,4,4,2,1,38
2,5,6,4,4,4,4,4,3,5,5,5,3,3,3,2,1,34
5,2,1,1,4,4,2,3,5,6,5,4,4,5,3,2,NA,34
3,4,2,2,3,3,6,6,1,4,3,3,NA,5,6,2,5,48
3,4,3,4,5,3,4,2,4,5,3,5,1,3,2,2,3,40
4,4,4,5,4,4,4,5,4,2,5,4,4,4,4,2,3,40
4,6,4,2,5,5,4,5,2,5,NA,4,4,4,5,1,2,41
3,2,2,2,2,5,5,4,3,2,6,4,3,1,1,1,4,50
4,1,3,3,5,4,2,4,4,4,4,5,4,4,1,1,4,47
1,6,5,5,5,5,2,1,1,6,2,4,5,4,3,2,5,57
2,4,4,2,2,5,5,6,2,4,4,4,2,5,1,1,4,51
2,5,5,5,4,5,5,6,1,5,2,4,3,5,2,2,4,52
2,5,5,5,6,4,3,3,4,4,3,2,6,6,5,1,1,39
4,4,3,6,5,4,5,4,1,3,2,3,4,4,5,1,3,62
1,6,5,1,5,6,5,5,2,1,3,3,5,5,5,1,3,40
1,5,6,6,6,5,5,5,1,5,2,4,6,5,4,2,4,44
1,6,6,6,6,5,5,5,2,4,5,4,5,2,4,2,5,47
1,5,4,6,4,6,5,5,3,4,5,5,2,4,3,1,3,41
2,6,5,6,4,4,5,5,2,2,3,4,4,5,5,2,3,56
4,2,1,1,2,6,5,6,2,4,6,6,1,1,3,1,2,68
2,5,4,6,2,5,2,4,2,3,3,5,4,4,4,1,3,41
1,5,5,1,2,5,4,3,2,5,2,5,4,2,4,2,2,51
1,6,6,3,6,6,5,6,2,2,4,2,6,6,6,2,4,42
4,4,4,5,5,5,5,3,4,3,3,2,4,6,4,2,3,43
2,4,3,6,5,5,6,5,1,2,2,2,2,6,1,2,5,43
1,5,3,6,3,2,1,4,5,4,5,2,2,3,6,1,4,50
1,6,5,5,4,5,5,5,2,4,2,3,5,2,6,2,5,55
1,6,4,4,2,5,6,3,3,5,1,1,6,5,6,2,3,41
1,4,4,4,5,2,1,3,6,5,2,2,5,5,5,2,3,42
2,5,5,5,5,3,4,5,4,4,4,6,3,3,4,1,5,48
2,5,5,5,4,5,5,5,3,5,2,4,4,4,5,2,3,40
4,4,2,4,6,5,4,4,3,4,2,4,5,3,5,2,4,71
3,3,4,2,4,5,4,5,5,6,1,3,4,3,5,2,2,39
4,2,6,6,2,6,6,1,3,1,2,1,5,6,1,2,4,44
1,6,6,5,5,5,6,5,1,1,1,2,5,3,6,2,5,65
3,5,4,5,5,6,5,6,5,1,5,NA,5,4,3,2,1,41
2,4,5,5,4,5,5,5,2,2,4,4,4,5,5,1,3,46
5,4,3,4,5,3,3,2,3,5,3,3,4,4,5,1,2,42
1,5,4,5,2,2,5,2,1,4,4,6,4,3,1,2,4,70
1,5,5,5,6,6,4,5,2,5,1,2,4,5,4,2,5,56
4,4,4,4,4,6,5,2,4,6,6,6,1,1,2,1,4,70
1,6,5,4,5,4,6,5,4,5,4,5,5,4,4,1,2,42
2,1,1,1,2,4,1,6,2,4,5,6,1,1,2,2,4,43
1,5,5,5,4,1,1,1,1,4,2,4,3,5,4,2,1,35
1,5,4,2,2,3,1,5,4,6,6,6,1,1,2,2,NA,35
3,2,2,2,3,5,6,2,2,4,6,6,2,2,2,1,3,41
5,5,5,6,5,5,6,5,4,3,4,4,5,5,4,2,3,43
1,6,5,5,6,4,2,4,4,4,2,2,5,6,3,2,5,55
2,6,5,4,5,5,4,5,5,2,4,1,2,4,5,2,5,53
1,5,5,2,6,6,5,4,2,6,5,5,1,5,4,2,NA,47
1,6,6,4,6,6,6,5,1,3,1,1,6,6,6,1,2,49
4,5,4,6,5,6,6,4,1,2,3,2,5,4,4,1,3,41
1,4,5,5,4,3,5,2,4,2,5,4,4,2,2,1,3,51
2,4,5,2,5,5,5,4,1,3,1,2,5,5,6,1,3,41
5,2,3,3,2,6,4,6,2,3,4,5,4,3,5,1,5,46
1,6,6,6,6,6,6,5,1,2,1,3,5,6,6,2,3,40
3,5,3,5,5,2,3,5,3,5,2,1,5,2,5,2,5,76
2,5,5,4,5,5,3,5,2,4,2,5,5,6,4,1,5,23
5,4,2,6,4,5,6,4,2,5,1,6,4,5,4,1,2,85
2,4,3,4,4,5,5,5,2,3,4,5,6,5,5,2,3,54
1,6,5,3,5,5,5,6,3,2,4,5,3,4,4,2,4,49
4,4,5,4,5,4,4,4,3,2,2,2,4,4,4,2,4,41
3,5,4,NA,6,4,5,5,1,2,2,1,5,6,5,2,2,52
2,6,5,4,4,4,4,4,4,6,1,4,4,6,5,1,2,46
2,2,1,2,3,3,3,2,3,4,4,6,3,2,2,1,4,47
1,5,5,6,6,6,5,6,1,1,4,1,6,6,5,2,4,65
2,4,4,3,4,4,4,4,3,2,5,5,3,3,3,1,NA,37
3,5,5,6,5,5,5,5,2,2,1,4,4,5,5,2,3,40
1,5,4,5,6,6,6,4,1,2,1,2,4,5,4,2,2,40
4,4,5,6,5,6,5,6,1,4,6,6,1,2,1,1,4,63
2,5,6,4,5,5,6,5,1,1,4,2,2,5,6,2,5,46
1,5,5,5,5,6,5,6,1,2,2,4,2,5,5,1,4,75
1,6,6,6,6,6,5,6,2,5,5,1,6,6,6,2,5,58
2,3,4,5,4,6,5,5,1,2,2,5,2,5,4,2,4,52
2,6,4,4,4,4,6,3,1,3,6,5,4,4,3,2,1,39
2,5,6,5,5,NA,6,5,4,4,2,2,6,5,5,1,3,42
1,6,5,2,5,5,2,4,2,2,4,2,3,5,5,2,3,41
1,6,6,5,6,5,5,2,2,6,1,1,5,6,5,2,5,60
2,4,4,6,3,NA,6,4,2,2,1,1,4,5,2,2,4,39
3,3,4,4,5,4,5,5,2,1,5,3,5,5,3,1,3,43
6,6,6,6,6,3,6,6,1,1,6,1,6,6,4,1,1,38
2,5,5,5,5,5,3,4,2,3,2,2,4,4,5,1,3,52
1,6,6,5,3,5,4,5,2,5,2,4,5,1,5,1,1,69
1,5,5,6,6,5,5,5,1,2,1,1,5,6,5,2,3,62
1,5,6,5,6,1,1,2,6,6,2,4,5,3,5,2,NA,51
4,5,5,5,5,5,6,5,5,5,1,3,5,6,4,2,3,43
1,6,6,5,4,6,5,5,2,1,5,5,4,2,5,2,5,50
3,4,4,5,4,5,4,4,2,2,3,2,3,5,5,2,1,44
5,1,4,3,4,3,5,3,3,4,6,4,2,2,2,1,5,46
4,6,5,5,5,3,4,2,4,4,2,4,5,6,5,1,3,41
6,6,5,1,6,6,6,4,3,6,1,5,5,NA,6,2,3,41
1,5,5,6,5,3,2,4,3,6,4,2,4,4,4,1,5,43
1,6,6,6,6,6,6,6,1,1,2,1,5,6,5,2,2,81
4,5,2,6,4,3,4,4,2,2,2,1,3,4,6,1,NA,35
2,6,5,6,5,3,4,4,4,4,1,2,6,6,5,1,4,48
5,2,3,2,4,6,5,4,2,4,6,5,2,3,5,1,3,45
2,6,5,6,5,5,5,5,1,2,1,1,5,5,5,1,5,54
3,4,4,3,5,5,5,4,3,4,4,5,3,5,4,2,2,41
3,4,4,4,4,4,3,3,2,6,1,4,3,5,6,1,NA,61
4,3,3,2,3,2,4,1,6,6,3,5,3,4,3,2,5,43
2,5,4,6,4,1,6,2,1,4,NA,4,5,4,5,1,NA,72
1,5,6,5,3,3,3,5,2,4,6,4,1,5,2,1,3,40
1,4,3,5,3,5,4,4,1,1,5,4,2,5,2,2,3,39
1,4,6,4,6,1,3,1,4,5,1,1,5,6,4,2,3,56
1,5,5,6,6,6,6,3,1,4,3,1,6,4,5,2,3,38
4,6,4,5,5,5,4,3,2,6,5,4,1,4,1,2,3,39
4,4,6,2,6,4,2,1,4,6,1,2,3,5,5,2,3,42
1,6,6,6,5,4,4,5,2,4,2,2,4,4,5,2,3,39
5,5,6,2,5,4,4,5,6,2,4,1,6,5,4,2,3,44
2,4,3,4,4,5,5,5,3,4,4,3,3,4,6,2,5,44
2,6,6,6,5,4,5,5,1,4,1,2,5,4,6,2,3,38
4,6,5,5,6,5,6,5,3,2,1,2,5,6,5,1,3,42
1,6,5,6,4,2,3,4,5,6,2,5,5,3,5,1,2,47
4,5,5,4,2,2,2,4,3,1,5,5,2,6,3,1,NA,32
3,3,4,4,3,3,3,3,2,4,1,4,3,4,4,1,NA,33
3,3,5,6,5,5,2,5,6,4,2,2,1,6,5,1,NA,32
4,5,5,5,5,5,6,5,1,1,1,4,5,5,6,1,NA,32
1,6,6,6,5,2,5,5,5,2,1,1,5,6,3,2,NA,31
5,2,2,5,4,5,6,1,3,1,2,1,4,6,5,2,NA,32
1,2,3,5,1,5,6,5,4,3,2,1,1,4,4,1,NA,32
4,5,4,6,4,4,5,4,3,3,5,4,3,5,2,2,NA,32
4,3,6,6,6,6,5,5,3,3,3,5,4,6,1,2,NA,32
4,5,1,5,4,5,6,6,2,1,2,1,4,6,6,2,NA,32
3,3,4,5,4,2,4,4,4,2,5,3,3,3,3,2,NA,32
4,5,5,6,4,6,6,4,4,2,1,5,1,5,6,2,NA,34
3,3,5,5,5,5,4,3,2,2,2,2,4,4,5,1,3,40
5,4,1,1,1,6,6,5,1,1,6,1,5,3,6,1,3,43
NA,2,2,5,2,5,2,5,4,5,1,1,5,4,6,2,3,48
2,5,2,6,3,4,5,3,1,4,1,3,2,5,5,1,3,40
6,4,4,1,6,4,2,3,3,4,2,4,3,3,1,1,NA,37
5,2,2,6,2,5,4,5,2,4,5,6,2,1,3,2,NA,36
5,5,6,6,4,6,4,1,3,2,1,5,4,5,4,2,NA,36
1,1,1,2,1,1,1,4,5,5,6,6,1,4,1,2,NA,37
3,3,2,2,6,6,NA,3,1,1,5,1,1,6,6,1,NA,38
4,4,5,3,5,5,4,3,4,5,2,1,5,5,4,1,NA,37
1,4,5,2,4,3,3,3,5,6,4,5,4,5,NA,2,NA,37
3,3,5,5,4,5,4,5,4,2,4,5,3,4,4,2,NA,32
5,2,1,2,2,3,2,5,6,6,1,2,4,6,5,1,NA,32
5,3,4,6,2,6,6,5,3,3,3,4,4,6,3,2,NA,32
4,6,5,6,5,6,6,NA,3,4,1,1,2,6,6,1,NA,32
4,4,4,5,4,4,3,4,4,3,2,4,3,4,4,1,NA,32
3,2,3,1,3,4,2,5,4,4,1,4,6,5,5,1,NA,32
2,5,4,3,3,2,3,4,4,4,5,5,3,NA,3,1,NA,33
1,5,5,5,4,5,4,6,2,4,2,3,4,4,5,2,4,44
1,NA,6,6,6,6,6,6,1,1,4,1,6,6,6,1,5,42
2,3,4,3,3,3,5,2,3,5,5,6,2,1,2,2,1,39
3,5,5,6,2,6,5,3,1,4,2,5,4,1,5,1,3,64
5,5,3,2,5,1,1,4,5,6,6,5,4,3,1,1,5,49
1,5,5,2,5,1,1,2,5,6,1,6,4,1,5,2,4,43
5,4,5,2,4,4,4,6,3,3,5,3,3,5,5,1,3,45
6,6,5,6,6,5,5,4,1,1,3,1,4,6,5,2,3,77
4,6,5,6,4,6,5,5,2,6,6,4,4,3,5,2,3,39
2,5,5,5,4,5,5,5,2,2,1,4,4,4,5,2,4,46
5,3,5,3,3,6,5,2,5,5,6,4,3,4,5,2,3,39
4,2,2,4,3,6,6,5,2,4,5,5,2,1,3,1,4,54
2,6,4,5,4,4,5,2,2,6,4,5,5,3,1,2,3,39
4,2,4,4,4,4,3,3,3,3,2,2,5,4,4,1,3,58
2,5,5,5,4,4,4,4,2,2,2,2,5,5,5,2,3,40
4,6,5,5,4,4,4,3,4,4,2,1,4,5,4,1,2,42
6,5,5,6,5,5,5,6,1,1,5,3,5,6,5,2,3,45
2,5,4,6,2,2,6,3,4,5,5,6,3,2,2,1,5,53
5,6,6,6,6,6,6,6,1,1,2,1,6,6,6,2,3,58
2,5,6,6,5,4,5,4,4,5,2,2,4,6,6,2,5,39
2,5,6,4,6,6,5,4,2,5,4,5,4,5,4,2,5,55
NA,6,4,NA,4,4,NA,6,NA,1,1,5,NA,6,6,2,NA,31
1,1,2,2,1,4,2,1,2,2,1,2,1,5,2,1,NA,32
1,5,5,5,4,4,5,6,1,2,1,1,4,5,2,1,NA,32
3,3,3,2,2,4,3,4,3,4,2,4,3,4,3,1,NA,32
1,5,6,6,5,4,3,6,4,1,5,2,3,4,5,2,NA,32
2,5,2,4,3,5,5,5,2,4,4,4,3,5,5,1,5,60
3,3,4,2,5,3,4,4,3,4,4,2,3,6,5,2,NA,32
4,3,1,3,3,2,3,4,5,2,1,1,2,6,3,2,NA,32
4,5,6,6,6,3,4,5,6,6,4,5,5,5,5,2,NA,32
3,3,5,6,5,6,5,5,1,1,1,1,3,4,5,2,NA,32
1,6,6,5,6,4,4,5,2,2,2,2,5,5,5,2,4,62
1,5,6,6,5,4,5,2,4,6,1,1,5,6,6,1,5,47
2,5,4,4,3,5,3,5,2,2,5,4,4,4,4,1,4,51
1,6,3,2,5,6,5,5,1,4,2,3,4,5,4,2,3,44
1,6,4,5,5,3,2,4,2,4,2,4,4,4,4,1,5,64
6,3,2,3,5,5,5,3,1,1,2,5,5,4,5,1,2,57
2,1,6,6,6,6,6,4,1,2,1,5,6,6,6,1,2,53
6,6,6,6,6,6,6,1,1,1,6,6,6,1,6,1,3,46
1,6,5,6,6,5,4,5,2,4,1,2,4,4,5,2,3,53
4,5,6,5,5,4,4,4,4,5,1,2,4,6,5,1,3,46
2,6,5,5,6,6,6,5,1,1,2,1,6,6,6,1,4,66
1,6,6,6,6,5,5,6,3,1,5,2,5,6,5,2,4,39
2,6,5,5,5,6,4,4,3,3,2,5,3,5,5,2,3,42
5,5,4,5,4,3,4,5,3,3,2,2,3,4,4,1,NA,36
5,2,3,2,2,2,1,1,6,6,5,6,4,1,2,1,2,48
1,6,6,6,6,3,5,5,3,3,1,1,6,6,6,2,4,49
3,4,5,6,4,4,4,4,3,4,4,4,3,4,5,2,5,51
4,5,5,6,4,3,4,4,4,5,3,4,4,4,4,2,3,38
1,6,6,5,2,6,6,2,1,4,4,5,2,4,4,2,3,49
3,4,4,6,5,5,5,5,1,1,4,3,4,6,3,1,2,40
4,3,4,4,3,4,4,4,2,3,5,2,4,4,3,1,2,42
2,6,6,5,6,2,3,4,2,5,1,1,5,5,5,1,5,65
4,4,4,3,4,5,6,5,4,4,3,4,3,3,4,1,1,39
1,6,6,6,6,6,6,6,1,1,1,1,6,6,6,1,3,59
2,1,3,1,3,2,2,4,5,3,4,4,2,2,2,1,3,41
2,2,5,5,4,5,5,5,4,5,4,6,5,1,2,1,5,66
2,6,5,3,5,5,4,5,3,2,1,1,5,6,6,2,NA,37
3,6,6,5,6,5,6,6,1,3,1,1,6,6,6,2,4,54
2,5,4,6,5,4,5,4,2,2,3,3,4,5,5,2,1,44
2,4,3,3,NA,5,5,5,2,5,4,2,3,4,5,2,4,69
1,6,6,5,5,4,5,5,2,4,3,2,4,5,4,2,3,40
2,5,5,5,5,6,6,5,1,2,2,2,4,5,5,1,5,63
1,6,6,6,5,5,4,5,2,1,1,1,4,6,4,2,2,58
2,6,5,5,5,4,4,6,1,1,2,2,4,5,4,2,4,71
2,2,1,3,3,3,1,1,6,5,5,6,1,1,1,2,2,40
5,1,2,1,2,5,5,1,5,5,6,6,1,1,2,2,4,47
2,5,5,5,5,3,6,3,2,6,3,6,4,3,3,2,5,43
1,5,5,NA,5,2,4,NA,4,4,1,1,5,5,6,1,5,77
3,6,6,3,2,5,6,6,1,4,6,5,5,1,6,2,5,47
